net,length_um
_12100_,30.58
_00522_,30.54
_00862_,30.54
_03927_,30.54
_08267_,30.54
_00622_,30.52
_04555_,30.52
_10023_,30.52
net204,30.52
_03117_,30.51
_02185_,30.5
_03480_,30.5
Aligned_C[145],30.49
_05627_,30.48
net580,30.48
_10771_,30.46
_11818_,30.46
_03271_,30.44
_04000_,30.44
_07296_,30.44
_09286_,30.44
_01163_,30.42
Aligned_C[66],30.41
_00718_,30.4
_02725_,30.4
_06112_,30.4
_08590_,30.4
_00809_,30.38
_03221_,30.38
_01615_,30.34
_10221_,30.34
_11158_,30.32
net337,30.32
net498,30.32
_01575_,30.3
_00879_,30.28
_01528_,30.28
_07454_,30.28
_09327_,30.28
_08884_,30.26
_02351_,30.24
_07312_,30.24
_04968_,30.2
_11574_,30.2
_07266_,30.185
_05687_,30.18
_01261_,30.16
_02070_,30.16
_03946_,30.16
_09377_,30.14
_12140_,30.14
_05787_,30.12
_07141_,30.12
_10625_,30.1
_12923_,30.1
_01642_,30.08
_02575_,30.08
_04023_,30.08
_12248_,30.08
net696,30.08
_02609_,30.04
_06514_,30.04
_12685_,30.03
_02578_,30.02
_02739_,30.02
_06037_,30
_09027_,30
_00724_,29.96
_10382_,29.96
_12631_,29.96
_11377_,29.95
_01690_,29.92
_03749_,29.92
_01445_,29.88
_01887_,29.88
_03825_,29.88
_09695_,29.88
_08678_,29.87
_09540_,29.85
_01646_,29.84
_05965_,29.84
_04085_,29.82
partial_products_carry[44],29.82
_02375_,29.8
_00505_,29.78
_09113_,29.75
_07911_,29.74
_12222_,29.74
_02082_,29.735
_07829_,29.72
_02121_,29.7
_03367_,29.7
_07596_,29.69
_10001_,29.68
_06502_,29.67
_07019_,29.66
_07622_,29.66
_12055_,29.66
_08207_,29.65
_07099_,29.64
_01267_,29.62
_01352_,29.62
_10019_,29.62
_01125_,29.58
_08124_,29.58
_09913_,29.58
_02624_,29.56
_09235_,29.56
_10462_,29.56
_10558_,29.56
_03483_,29.54
_04698_,29.54
_07841_,29.54
_03073_,29.52
_01509_,29.485
_03048_,29.48
_02061_,29.46
_01500_,29.44
_12371_,29.44
_00594_,29.42
_02622_,29.4
_06404_,29.4
_02805_,29.38
net990,29.38
_04083_,29.36
_09085_,29.36
u_multiplier.dp_c0_lo\[34\],29.36
_03304_,29.32
_05452_,29.3
_06405_,29.3
_01763_,29.28
_03193_,29.28
_11286_,29.28
partial_products_sum[49],29.26
_02112_,29.24
_12903_,29.24
_01542_,29.22
_03648_,29.22
_04716_,29.22
_05605_,29.2
_06137_,29.16
_08477_,29.15
_01055_,29.12
_03838_,29.12
_04641_,29.12
_02498_,29.1
_06533_,29.1
_02464_,29.09
_05945_,29.08
_02090_,29.06
_04349_,29.06
clknet_leaf_114_clk,29.06
_01731_,29.04
_03627_,29.04
_03192_,29.02
_07145_,29
_06510_,28.98
net634,28.98
_04150_,28.96
_05689_,28.96
_12659_,28.96
Aligned_C[143],28.94
_09496_,28.92
_01633_,28.9
_05503_,28.9
_07618_,28.9
net965,28.9
_02192_,28.88
_00379_,28.86
_03013_,28.86
_07784_,28.84
_10281_,28.82
_10630_,28.82
Aligned_C[12],28.8
_05869_,28.78
_08892_,28.78
_11814_,28.78
_03818_,28.76
_03925_,28.76
_07040_,28.76
_07060_,28.7
_09601_,28.7
_03719_,28.68
_05582_,28.68
_11781_,28.68
u_multiplier.dp_c0_hi\[18\],28.68
_05173_,28.66
_07424_,28.62
_07548_,28.62
_09469_,28.62
_11431_,28.62
net345,28.62
_03907_,28.6
_03119_,28.58
_10913_,28.56
_01741_,28.54
_08119_,28.54
_09336_,28.54
_09891_,28.54
_04020_,28.52
_06928_,28.52
_11159_,28.48
_03879_,28.46
_05878_,28.44
_08430_,28.44
clknet_leaf_27_clk,28.44
_05733_,28.42
_12696_,28.42
_07742_,28.4
clknet_leaf_87_clk,28.4
_00564_,28.38
_01122_,28.38
_04680_,28.37
_09049_,28.37
_02219_,28.36
_03286_,28.36
net263,28.34
_03644_,28.32
_06350_,28.32
_07402_,28.3
u_component_formatter.B_in\[32\],28.3
_02465_,28.27
_03823_,28.26
_07677_,28.26
_10498_,28.24
_00450_,28.22
_00451_,28.22
_05657_,28.22
_06955_,28.18
_10408_,28.18
u_component_formatter.B_in\[34\],28.18
_00699_,28.16
_02809_,28.14
net482,28.14
_03616_,28.12
_04110_,28.12
_09411_,28.12
_02956_,28.1
_03175_,28.1
_02782_,28.06
_04710_,28.06
_06850_,28.06
_11021_,28.06
_09900_,28.04
_10661_,28.04
Aligned_C[21],28
_05260_,27.99
_10176_,27.99
_04922_,27.98
_05686_,27.98
_07797_,27.98
_12271_,27.96
_02712_,27.94
_03852_,27.94
_10591_,27.94
net560,27.94
_06860_,27.92
_02631_,27.9
_02957_,27.89
_01411_,27.86
_12364_,27.86
_03961_,27.82
_05017_,27.81
_03866_,27.8
_11012_,27.8
Aligned_C[23],27.74
_02722_,27.74
_02864_,27.74
_07803_,27.725
clknet_leaf_140_clk,27.72
_11686_,27.7
net894,27.68
_05746_,27.66
_06108_,27.655
_01605_,27.64
_02778_,27.64
_09030_,27.64
_12780_,27.64
partial_products_sum[33],27.62
_02626_,27.6
_06371_,27.58
_08610_,27.58
_00485_,27.56
_00842_,27.56
_05663_,27.56
_06066_,27.56
u_align.Aligned_C\[25\],27.56
_09262_,27.54
_09636_,27.54
_05859_,27.52
net343,27.52
_04581_,27.51
_10532_,27.51
_03796_,27.5
_10210_,27.49
_03583_,27.48
_04072_,27.46
_08883_,27.44
net381,27.44
_03138_,27.41
_05263_,27.4
_06093_,27.4
_11500_,27.4
_09330_,27.39
_01280_,27.38
_09544_,27.38
_07108_,27.36
_07433_,27.36
_11611_,27.36
_12331_,27.36
_03620_,27.35
_01317_,27.34
_10263_,27.34
_10946_,27.33
_03090_,27.32
_05305_,27.3
_05830_,27.3
_09065_,27.3
u_multiplier.dp_c0_lo\[32\],27.3
_10468_,27.28
_11995_,27.28
_02600_,27.26
_02811_,27.26
_09542_,27.26
_03051_,27.25
Aligned_C[122],27.24
_06900_,27.24
_09801_,27.24
_07217_,27.22
_10130_,27.22
_11629_,27.22
_01629_,27.2
_09240_,27.2
_06264_,27.18
_04763_,27.12
_06949_,27.12
_09916_,27.12
_11692_,27.1
_03821_,27.08
_01200_,27.075
_03714_,27.06
_03877_,27.06
_04039_,27.06
_09261_,27.06
_03528_,27.04
_01026_,27.02
_12869_,27.01
_06219_,27
_09763_,27
_02752_,26.98
_10356_,26.98
clknet_leaf_77_clk,26.98
_00420_,26.96
_02965_,26.96
_08959_,26.96
_06116_,26.94
_03050_,26.92
_04995_,26.92
_02648_,26.9
_11958_,26.9
_03133_,26.84
_06941_,26.84
_05581_,26.825
_02344_,26.82
_04079_,26.82
_01198_,26.8
_12441_,26.8
partial_products_carry[53],26.8
_12088_,26.79
_00676_,26.78
_10566_,26.78
_01759_,26.77
_08186_,26.77
_02163_,26.76
_08361_,26.76
u_component_formatter.C_in\[7\],26.76
_00823_,26.74
_03908_,26.74
_06488_,26.74
_04570_,26.72
_12596_,26.72
_00516_,26.7
_11008_,26.7
_07512_,26.69
_03563_,26.68
_08341_,26.68
net456,26.68
_02714_,26.66
_06810_,26.66
u_multiplier.partial_carry\[82\],26.655
_01038_,26.64
_09222_,26.64
clknet_leaf_16_clk,26.64
_07215_,26.62
_06906_,26.615
_00670_,26.6
_02724_,26.6
_12258_,26.6
_00680_,26.58
_00872_,26.58
_03386_,26.58
_07627_,26.58
_08627_,26.58
_10112_,26.58
u_multiplier.dp_c0_hi\[2\],26.58
_03307_,26.56
_04972_,26.56
_11185_,26.56
_12486_,26.56
_00994_,26.54
_04829_,26.54
_11317_,26.54
_12689_,26.52
_04679_,26.51
_02571_,26.48
_12338_,26.48
net246,26.48
_04681_,26.46
_07148_,26.46
_04608_,26.45
_03424_,26.44
_04650_,26.44
_06599_,26.44
_10163_,26.44
_08446_,26.435
_00942_,26.42
_01613_,26.42
_02499_,26.4
_03744_,26.4
_11180_,26.4
_06296_,26.39
B_in[47],26.37
_00455_,26.36
_06415_,26.36
_11902_,26.34
u_multiplier.dp_c0_lo\[50\],26.34
_10674_,26.32
_08986_,26.31
_02062_,26.3
u_align.Aligned_C\[28\],26.3
_01505_,26.28
_03718_,26.28
_10226_,26.28
_11641_,26.28
_02495_,26.26
_05552_,26.26
_06330_,26.25
_10662_,26.24
_02214_,26.23
_01515_,26.22
_06776_,26.22
_08513_,26.22
u_multiplier.dp_c0_hi\[42\],26.22
Aligned_C[63],26.2
_01413_,26.2
_10945_,26.2
_04109_,26.18
_06427_,26.18
_10276_,26.16
_01658_,26.14
_07171_,26.14
_03593_,26.12
_05008_,26.12
_11819_,26.12
_00323_,26.1
clknet_leaf_4_clk,26.1
_06257_,26.09
_01322_,26.08
_02153_,26.08
_08769_,26.08
_03881_,26.06
_04043_,26.04
_00907_,26.02
_01452_,26
_02231_,26
_06455_,26
u_multiplier.dp_c0_hi\[0\],26
net258,26
net1008,26
_06233_,25.98
_10431_,25.96
_03967_,25.94
_04969_,25.94
_08485_,25.94
_11263_,25.94
_00576_,25.92
_01546_,25.9
_12591_,25.9
net1004,25.9
_07097_,25.88
net411,25.88
_03615_,25.84
_08580_,25.84
_09998_,25.84
_12982_,25.84
partial_products_sum[54],25.84
_01180_,25.81
_03432_,25.8
_05293_,25.8
B_in[3],25.78
_01156_,25.78
_02205_,25.78
_03244_,25.78
_03518_,25.78
_05244_,25.78
_10640_,25.78
_03277_,25.76
_07547_,25.76
_01939_,25.74
_02971_,25.72
_10777_,25.72
_11941_,25.72
_12856_,25.7
_02720_,25.68
_04565_,25.66
MaxExp[23],25.64
_01677_,25.64
_07289_,25.64
_12207_,25.64
u_exp_compare.ProdASC\[59\],25.64
_11435_,25.63
_09443_,25.62
_05924_,25.6
_06356_,25.6
_12513_,25.6
_04293_,25.58
_03622_,25.56
_09145_,25.56
_11144_,25.56
partial_products_sum[50],25.54
_02790_,25.525
Aligned_C[119],25.5
_01221_,25.5
_03596_,25.5
_04921_,25.5
_01430_,25.48
_01865_,25.48
_06302_,25.48
_06891_,25.48
_07818_,25.48
_10651_,25.48
_10792_,25.48
_06281_,25.46
_12435_,25.46
_12536_,25.46
_02740_,25.44
_03700_,25.44
_08128_,25.44
_00937_,25.4
_01212_,25.4
_05727_,25.4
_07484_,25.4
_00380_,25.38
_05036_,25.38
_05963_,25.38
_09281_,25.38
_10170_,25.38
_01670_,25.36
_07603_,25.36
_01277_,25.34
_01667_,25.34
_02735_,25.34
_10685_,25.34
_12050_,25.34
net983,25.34
_02910_,25.3
_09329_,25.3
_06699_,25.28
_12180_,25.28
_11583_,25.26
_12273_,25.24
partial_products_sum[90],25.24
u_multiplier.partial_sum\[91\],25.24
_07751_,25.22
_01201_,25.2
_01754_,25.19
_02180_,25.18
_08771_,25.18
ExpDiff[22],25.16
_01184_,25.16
_05526_,25.16
_06773_,25.16
_07767_,25.16
_01673_,25.14
_03226_,25.14
_05073_,25.14
_09690_,25.14
_09300_,25.12
_11049_,25.12
_03585_,25.1
_06048_,25.1
_06485_,25.1
_12389_,25.1
_02763_,25.08
_06824_,25.08
_09837_,25.08
_02890_,25.06
_12825_,25.06
_07555_,25.04
_07264_,25.02
_06031_,25.015
_00996_,25
net208,25
_11532_,24.98
net412,24.98
_08633_,24.96
_07470_,24.94
_12893_,24.94
_01414_,24.92
_05831_,24.92
_11572_,24.92
ProdASC[7],24.9
_00322_,24.9
_02608_,24.9
_03364_,24.9
_03419_,24.9
_12954_,24.9
_02742_,24.88
_12627_,24.88
Aligned_C[142],24.86
_02801_,24.86
_00495_,24.84
_02604_,24.84
_04030_,24.84
_04906_,24.84
Aligned_C[141],24.82
_05910_,24.82
_06005_,24.82
_10374_,24.81
C_in[35],24.8
_02602_,24.8
_12315_,24.79
_03305_,24.78
_03753_,24.78
_07838_,24.78
partial_products_sum[31],24.78
_00342_,24.76
_03752_,24.76
_10964_,24.76
_12772_,24.76
_12872_,24.76
_03059_,24.74
_11588_,24.72
_01600_,24.7
_08421_,24.7
_12551_,24.7
_03266_,24.68
_05755_,24.68
_08287_,24.68
_08961_,24.68
_09232_,24.68
Aligned_C[53],24.66
_01051_,24.66
_01276_,24.66
_02586_,24.66
_02732_,24.66
_07319_,24.66
ProdASC[30],24.62
_05734_,24.62
_06995_,24.62
_12679_,24.62
net272,24.62
_01238_,24.6
_03331_,24.6
_05911_,24.6
_07442_,24.6
_06772_,24.59
_03001_,24.58
_10415_,24.58
_02800_,24.56
partial_products_carry[87],24.56
_01619_,24.54
net735,24.54
_00618_,24.52
_03255_,24.52
_07667_,24.52
_03445_,24.5
_04643_,24.485
_01298_,24.48
_02365_,24.48
_06971_,24.46
_09032_,24.46
_11361_,24.46
_06279_,24.44
net991,24.44
_08168_,24.42
_12589_,24.42
_05376_,24.4
_11114_,24.4
_12058_,24.38
_01191_,24.36
_02639_,24.36
_04963_,24.36
_12572_,24.36
Aligned_C[162],24.34
_02802_,24.34
_08271_,24.34
_09007_,24.34
_10562_,24.32
_12044_,24.32
_08991_,24.31
_02642_,24.3
_05087_,24.3
_06785_,24.28
_06307_,24.26
_09447_,24.26
_01872_,24.24
_07107_,24.24
_08363_,24.24
_05204_,24.22
_00415_,24.2
_07827_,24.2
_11376_,24.2
_04999_,24.18
net525,24.18
_07557_,24.16
_00990_,24.12
_03136_,24.12
_10060_,24.12
C_in[11],24.11
_05918_,24.1
_03127_,24.08
partial_products_carry[86],24.07
_10250_,24.06
_07456_,24.055
net491,24.04
_04355_,24.02
_08828_,24.02
_03573_,24
_06012_,24
_10718_,24
_01518_,23.98
_03055_,23.98
_05580_,23.98
_08436_,23.98
_01495_,23.96
_02721_,23.96
_03570_,23.96
_03909_,23.96
_08398_,23.96
_07574_,23.94
_02887_,23.935
_05317_,23.92
_06390_,23.92
_07768_,23.92
_11846_,23.92
_02060_,23.89
_07236_,23.88
_10471_,23.88
_05042_,23.86
_12227_,23.85
_03371_,23.84
_10846_,23.84
_04909_,23.82
_08053_,23.82
_07731_,23.8
_12117_,23.8
_12119_,23.8
u_align.Aligned_C\[117\],23.8
Aligned_C[0],23.76
_11569_,23.76
_02906_,23.74
_03703_,23.72
_04310_,23.72
_04708_,23.72
_08159_,23.7
Aligned_C[125],23.68
_03075_,23.68
_08677_,23.665
_00631_,23.66
_02937_,23.66
_08211_,23.66
_06144_,23.64
_08794_,23.64
_10038_,23.64
_10122_,23.64
_05674_,23.62
_08074_,23.62
_00487_,23.6
_00608_,23.6
net915,23.6
Aligned_C[67],23.59
_05492_,23.59
_05769_,23.58
_03522_,23.56
_12790_,23.555
_09499_,23.55
_01421_,23.54
_11854_,23.54
Aligned_C[102],23.52
_05923_,23.52
_08565_,23.52
_07695_,23.5
_08656_,23.5
_12456_,23.5
partial_products_carry[55],23.47
_01047_,23.46
_01150_,23.46
_05217_,23.46
net530,23.46
net1011,23.44
_06215_,23.43
_01870_,23.42
_05394_,23.42
_06837_,23.42
_08140_,23.4
_11373_,23.4
_02053_,23.38
_02970_,23.38
_03723_,23.38
_07368_,23.38
_08087_,23.38
_12354_,23.38
ProdASC[52],23.32
_00860_,23.32
_02967_,23.32
_05045_,23.32
_05280_,23.32
_06890_,23.32
partial_products_sum[59],23.32
_00867_,23.3
_03248_,23.3
_03793_,23.3
u_multiplier.dp_c0_lo\[41\],23.3
_02944_,23.28
_03236_,23.28
_02497_,23.27
_01610_,23.26
_12365_,23.26
clknet_leaf_121_clk,23.26
_08921_,23.24
_09926_,23.24
_00928_,23.23
_02610_,23.22
_05798_,23.22
_09943_,23.22
_12859_,23.22
_01113_,23.2
_00293_,23.18
_10816_,23.18
_03345_,23.16
_11115_,23.16
_11913_,23.16
_09820_,23.14
u_multiplier.dp_c0_hi\[46\],23.14
ExpDiff[25],23.13
_01177_,23.12
_08241_,23.12
_10288_,23.11
_05874_,23.1
_12192_,23.1
_12407_,23.1
_10654_,23.08
_01632_,23.06
_06359_,23.06
_11499_,23.06
_02961_,23.04
u_multiplier.dp_c0_hi\[20\],23.04
_12398_,23.015
_07437_,23
clknet_leaf_13_clk,23
_04305_,22.98
_01240_,22.96
_07693_,22.96
_09155_,22.96
_00905_,22.94
_01666_,22.94
_04645_,22.94
_10914_,22.94
partial_products_sum[82],22.94
_02637_,22.92
_05011_,22.92
_10925_,22.92
_12793_,22.91
_06105_,22.9
_00742_,22.89
_03906_,22.89
_01529_,22.88
_05894_,22.88
u_multiplier.dp_c0_lo\[35\],22.84
_02643_,22.82
_03057_,22.82
_09527_,22.82
_05672_,22.8
_02984_,22.78
_05708_,22.76
_11973_,22.76
_12698_,22.755
_02040_,22.74
_03670_,22.74
_07089_,22.74
_07168_,22.74
_00702_,22.72
clknet_leaf_100_clk,22.72
_08418_,22.7
_09445_,22.7
_10623_,22.7
u_align.Aligned_C\[17\],22.7
_08118_,22.68
_10475_,22.68
_11301_,22.68
_00830_,22.64
_07986_,22.64
_01339_,22.62
_02843_,22.62
_03182_,22.62
_05477_,22.62
_08280_,22.62
_10268_,22.62
_12949_,22.62
_03762_,22.6
_12382_,22.6
_12897_,22.6
partial_products_carry[92],22.6
_04044_,22.58
_09694_,22.58
_02854_,22.56
_08523_,22.56
_09233_,22.56
_03145_,22.54
_03394_,22.54
clknet_leaf_82_clk,22.54
_04865_,22.53
_09408_,22.52
_11652_,22.52
partial_products_carry[73],22.52
_07729_,22.5
_08228_,22.5
_08886_,22.5
_09399_,22.5
_00815_,22.48
_04872_,22.48
_06942_,22.48
_12075_,22.48
partial_products_sum[34],22.48
_05055_,22.46
_08575_,22.46
_02978_,22.44
_06041_,22.44
_12150_,22.44
_09338_,22.42
Aligned_C[64],22.41
_02945_,22.4
_03576_,22.4
_03735_,22.4
_11121_,22.4
ProdASC[21],22.38
_06229_,22.38
_10024_,22.38
net312,22.38
_02868_,22.36
_03020_,22.36
ExpDiff[13],22.34
_01687_,22.34
_12494_,22.34
_01910_,22.3
_03468_,22.3
_04796_,22.3
_00598_,22.28
_02814_,22.28
_07604_,22.28
_08167_,22.28
_11069_,22.28
_08487_,22.26
_10700_,22.26
net542,22.26
_09170_,22.255
_08973_,22.24
_11896_,22.24
_00624_,22.22
_09488_,22.22
_11700_,22.22
_03688_,22.2
_04554_,22.2
_05516_,22.2
_11250_,22.2
_06386_,22.18
_06760_,22.18
_09239_,22.18
_03402_,22.17
_00517_,22.16
_00672_,22.16
_06409_,22.16
_05053_,22.145
_08242_,22.14
_11765_,22.14
_00563_,22.12
_01016_,22.12
_03974_,22.12
_06006_,22.12
_06489_,22.12
partial_products_carry[84],22.12
_01299_,22.11
_01517_,22.1
_02352_,22.1
u_multiplier.dp_c0_hi\[9\],22.08
_01443_,22.06
_12635_,22.06
_03964_,22.04
_06336_,22.04
_09966_,22.04
_12716_,22.04
_02902_,22.035
B_in[6],22.02
_05608_,22.02
_10856_,22.02
_11534_,22.02
_07025_,21.985
_00985_,21.98
_01603_,21.98
_02350_,21.98
_12502_,21.98
_00832_,21.96
_05630_,21.96
_12944_,21.96
MaxExp[28],21.94
_00312_,21.94
_02594_,21.94
_03415_,21.92
_05535_,21.92
_05829_,21.92
_07770_,21.92
_09346_,21.92
_11409_,21.92
_05510_,21.9
_06190_,21.9
_12846_,21.895
_10264_,21.88
_11098_,21.84
_11962_,21.84
_03185_,21.82
_05256_,21.82
_05634_,21.82
_06507_,21.82
_01266_,21.8
_06051_,21.8
_07685_,21.8
_10811_,21.79
_12714_,21.78
_02745_,21.76
_00893_,21.74
_04599_,21.74
_05793_,21.74
_10111_,21.74
net686,21.74
_01640_,21.72
_01800_,21.72
_02835_,21.72
_12199_,21.72
_04035_,21.7
_11135_,21.7
_12675_,21.7
_10916_,21.69
u_multiplier.dp_c0_hi\[21\],21.69
_03788_,21.68
_06444_,21.68
partial_products_carry[35],21.68
_05264_,21.66
C_in[5],21.65
Aligned_C[80],21.64
_08600_,21.62
_09028_,21.62
_10522_,21.62
partial_products_carry[98],21.62
_07438_,21.6
net632,21.6
_05596_,21.58
_08538_,21.58
_11282_,21.58
Aligned_C[4],21.56
_01021_,21.56
_02016_,21.56
_03180_,21.56
_12971_,21.56
Aligned_C[144],21.52
_05628_,21.52
_03195_,21.5
_06628_,21.5
_10198_,21.5
_02741_,21.48
_08233_,21.47
_01320_,21.46
_03878_,21.46
_08199_,21.46
_06758_,21.44
_07407_,21.42
_08758_,21.42
_11293_,21.42
_02073_,21.41
_10801_,21.38
_06556_,21.36
u_align.Aligned_C\[34\],21.36
_01164_,21.345
_00911_,21.34
_03109_,21.34
_11693_,21.34
partial_products_sum[87],21.34
_08075_,21.32
_09569_,21.32
_12693_,21.31
_09794_,21.3
_12924_,21.3
partial_products_sum[77],21.3
_03067_,21.28
_04640_,21.28
_01512_,21.26
_05762_,21.26
net524,21.26
_05258_,21.255
_02716_,21.24
_03778_,21.24
_05502_,21.24
_10437_,21.24
_12134_,21.24
_12817_,21.24
_10978_,21.22
net281,21.22
_07389_,21.21
_02736_,21.2
_07756_,21.18
_08857_,21.18
_11039_,21.18
_00404_,21.14
_11351_,21.14
_03022_,21.12
_05208_,21.12
_08723_,21.12
_12529_,21.12
_05282_,21.1
_11657_,21.1
_05025_,21.09
_06080_,21.08
ProdASC[61],21.06
_12430_,21.06
_03313_,21.04
_03651_,21.04
_05489_,21.04
_08198_,21.04
_08741_,21.04
_09588_,21.04
_12552_,21.04
_12814_,21.04
net325,21.04
clknet_leaf_133_clk,21.04
_02925_,21.02
_05259_,21.02
_07505_,21.02
_08709_,21.02
_10707_,21.02
_02286_,21.01
C_in[18],21
_00664_,21
_07006_,21
ProdASC[60],20.98
_05137_,20.98
_10300_,20.98
_10544_,20.98
u_multiplier.dp_c0_hi\[17\],20.98
_01202_,20.96
_03062_,20.96
_08684_,20.96
_12233_,20.96
_01563_,20.94
_05843_,20.94
_11675_,20.94
net992,20.94
_03592_,20.925
_01844_,20.92
_07068_,20.92
_09137_,20.92
_00282_,20.9
_03197_,20.9
_10527_,20.9
net986,20.9
_06297_,20.88
_09795_,20.88
_11855_,20.88
_12678_,20.88
_12755_,20.88
u_multiplier.dp_c0_hi\[12\],20.88
u_multiplier.dp_c0_lo\[46\],20.88
_02847_,20.86
_02941_,20.86
_03707_,20.86
_08468_,20.86
_10080_,20.86
_02038_,20.84
_03887_,20.84
_07414_,20.84
_10969_,20.84
_06267_,20.82
_10027_,20.82
_02055_,20.81
_02380_,20.8
_06788_,20.8
_07582_,20.8
_08061_,20.8
_05896_,20.78
_10653_,20.78
_01220_,20.74
_02212_,20.74
_05410_,20.74
_11270_,20.74
_11808_,20.73
_02349_,20.72
_02210_,20.715
_00393_,20.71
_02438_,20.7
_11770_,20.7
u_multiplier.dp_c0_hi\[26\],20.7
_06919_,20.68
_11028_,20.68
_11328_,20.68
_11343_,20.67
_01985_,20.66
_02668_,20.66
_05150_,20.66
_07843_,20.66
_12904_,20.64
partial_products_sum[100],20.64
partial_products_sum[21],20.64
_05920_,20.62
_10920_,20.62
_12232_,20.62
_03177_,20.6
_08530_,20.6
_12353_,20.6
_02269_,20.58
_07570_,20.58
_11362_,20.58
_01351_,20.56
_03511_,20.56
_00498_,20.54
_02340_,20.54
_03253_,20.54
_09750_,20.54
net548,20.54
_07601_,20.52
_09771_,20.52
clknet_leaf_56_clk,20.52
_05835_,20.5
_06454_,20.5
_07540_,20.5
_08302_,20.5
_08618_,20.5
_10386_,20.5
net297,20.5
net994,20.5
_04571_,20.48
_04913_,20.48
_01924_,20.46
_12231_,20.46
_00926_,20.44
_09291_,20.44
partial_products_sum[32],20.42
_04832_,20.4
_07020_,20.4
_10634_,20.4
net1045,20.4
_02458_,20.38
_05328_,20.38
_08035_,20.38
_00873_,20.36
_02640_,20.36
_05094_,20.36
_05957_,20.36
_09255_,20.36
_03094_,20.34
_03320_,20.34
_04789_,20.34
_04974_,20.34
_10087_,20.33
_02556_,20.32
_03655_,20.32
_05595_,20.32
_07755_,20.32
MaxExp[20],20.3
ProdASC[42],20.3
_05850_,20.3
_09064_,20.3
_12687_,20.3
_00938_,20.28
_01114_,20.28
_03225_,20.28
_03858_,20.28
_05547_,20.275
_07991_,20.26
_12020_,20.26
_12526_,20.26
_02494_,20.24
_03843_,20.24
_06099_,20.24
_07199_,20.24
_09681_,20.24
_07632_,20.22
net536,20.22
_01186_,20.2
_01770_,20.2
_02690_,20.2
_04769_,20.2
_05154_,20.2
_05377_,20.2
_06303_,20.2
net544,20.2
net1059,20.2
_12374_,20.195
_06419_,20.18
_07633_,20.18
partial_products_sum[25],20.18
_03738_,20.16
_06642_,20.16
_09819_,20.16
_12997_,20.16
net627,20.16
_06145_,20.14
_03403_,20.12
_05555_,20.12
_06943_,20.12
_07109_,20.12
_07241_,20.12
_08332_,20.12
_11644_,20.1
_00833_,20.095
_00706_,20.08
_01655_,20.08
_03181_,20.08
_10071_,20.08
_10096_,20.08
_11181_,20.06
_11539_,20.06
_12497_,20.06
net984,20.06
_02363_,20.04
_07802_,20.04
_12784_,20.035
_05713_,20.02
_01023_,20
_01187_,20
_01969_,20
_03144_,20
_11482_,20
u_multiplier.dp_c0_hi\[30\],20
_03079_,19.98
_05989_,19.98
net268,19.98
_03060_,19.975
_07676_,19.965
_03641_,19.96
_11194_,19.96
net993,19.96
_03638_,19.94
_08237_,19.94
_09658_,19.94
_00801_,19.93
_01174_,19.92
_02470_,19.92
_04805_,19.92
_05480_,19.92
_09000_,19.92
_01499_,19.91
_03546_,19.9
_12311_,19.9
_01709_,19.88
_05437_,19.88
_11917_,19.88
u_multiplier.dp_c0_lo\[39\],19.88
_03446_,19.86
_04772_,19.86
_05218_,19.86
_01205_,19.85
ExpDiff[9],19.84
_04707_,19.84
_07201_,19.84
_01179_,19.82
_01538_,19.82
_02152_,19.82
_04636_,19.82
_08582_,19.82
_11441_,19.82
_12532_,19.82
_00802_,19.81
_01450_,19.8
_00692_,19.78
_02199_,19.78
_02689_,19.78
_02964_,19.78
_04920_,19.78
_10663_,19.78
_10888_,19.78
u_multiplier.dp_c0_hi\[6\],19.78
A_in[57],19.76
_00701_,19.76
_05433_,19.76
Aligned_C[147],19.74
_02607_,19.74
_05944_,19.74
_10729_,19.72
_12038_,19.72
_08309_,19.71
_01558_,19.7
_06596_,19.7
_07630_,19.7
_00628_,19.68
_02065_,19.68
_05844_,19.66
_09597_,19.66
_10879_,19.66
net313,19.66
_05514_,19.655
_01733_,19.64
_02077_,19.64
_02942_,19.64
net468,19.64
ProdASC[5],19.62
_09066_,19.62
_10848_,19.62
u_multiplier.dp_c0_hi\[28\],19.61
B_in[23],19.6
_00675_,19.6
_02150_,19.58
_03631_,19.58
_10036_,19.58
_10924_,19.58
_07926_,19.56
net440,19.56
_07546_,19.54
_08638_,19.54
_12343_,19.54
_03298_,19.53
_02006_,19.52
_05902_,19.52
net879,19.52
net457,19.52
_02059_,19.5
_06185_,19.5
_06751_,19.5
_01993_,19.48
_02408_,19.48
_00549_,19.46
u_multiplier.dp_c0_lo\[55\],19.46
_11501_,19.44
_00834_,19.42
_02285_,19.42
_04559_,19.42
_05291_,19.42
_05398_,19.42
_05599_,19.42
partial_products_sum[20],19.42
_02142_,19.4
_04054_,19.4
_06925_,19.4
_11869_,19.4
_06045_,19.38
_09247_,19.38
_11322_,19.38
_11365_,19.37
_02645_,19.36
_11633_,19.36
net511,19.36
_08413_,19.35
B_in[4],19.34
net621,19.34
_00880_,19.32
_01448_,19.32
_05120_,19.32
_07378_,19.32
_08270_,19.32
_10972_,19.32
_08458_,19.3
_02647_,19.28
_03847_,19.28
_09546_,19.28
partial_products_sum[28],19.28
net588,19.28
_05478_,19.275
_07786_,19.27
B_in[62],19.26
_06807_,19.26
_11504_,19.26
_01420_,19.24
